type,year_built,beds,baths,baths_full,baths_half,garage,lot_sqft,sqft,stories,lastSoldOn,listPrice,status,sold_year,sold_month,age,status_encoded
single_family,2005,9.0,2.0,1.0,1.0,2.0,38333.0,3039.0,3.0,2018-05-31,875000.0,for_sale,2018,5,19,0
townhouse,2017,3.0,3.0,3.0,1.0,1.0,871.0,1457.0,2.0,2019-01-02,279000.0,for_sale,2019,1,7,0
single_family,2006,5.0,3.0,2.0,1.0,3.0,19602.0,3400.0,3.0,2021-10-29,614900.0,for_sale,2021,10,18,0
land,2003,4.0,0.0,2.0,1.0,2.0,41382.0,2400.0,2.0,2018-05-31,124900.0,for_sale,2018,5,21,0
land,2003,4.0,0.0,2.0,1.0,2.0,66211.0,2400.0,2.0,2018-05-31,40000.0,for_sale,2018,5,21,0
single_family,1900,1.0,1.0,1.0,1.0,2.0,54450.0,787.0,1.0,2018-05-31,349000.0,for_sale,2018,5,124,0
land,2003,4.0,0.0,2.0,1.0,2.0,14810.0,2400.0,2.0,2018-05-31,266250.0,for_sale,2018,5,21,0
single_family,2019,5.0,4.0,2.0,1.0,3.0,7841.0,3328.0,3.0,2019-11-26,600000.0,for_sale,2019,11,5,0
land,2003,4.0,0.0,2.0,1.0,2.0,435600.0,2400.0,2.0,2018-05-31,60000.0,for_sale,2018,5,21,0
single_family,1959,3.0,1.0,1.0,1.0,2.0,7405.0,1020.0,1.0,2019-07-01,329900.0,for_sale,2019,7,65,0
land,2003,4.0,0.0,2.0,1.0,2.0,79279.0,2400.0,2.0,2018-05-31,435000.0,for_sale,2018,5,21,0
single_family,2017,5.0,4.0,4.0,1.0,3.0,211702.0,3369.0,2.0,2018-05-31,1650000.0,for_sale,2018,5,7,0
single_family,2004,6.0,5.0,3.0,1.0,3.0,90169.0,4960.0,3.0,2002-09-30,2850000.0,for_sale,2002,9,20,0
townhouse,2021,4.0,2.0,2.0,1.0,2.0,1307.0,1303.0,1.0,2018-05-31,149000.0,for_sale,2018,5,3,0
single_family,2015,8.0,5.0,4.0,1.0,8.0,252648.0,4600.0,3.0,2018-05-31,2999000.0,for_sale,2018,5,9,0
single_family,1997,4.0,4.0,3.0,1.0,2.0,15682.0,2453.0,2.0,2018-01-31,449900.0,for_sale,2018,1,27,0
single_family,2008,6.0,5.0,4.0,1.0,3.0,67518.0,5786.0,3.0,2018-05-31,825000.0,for_sale,2018,5,16,0
single_family,2020,4.0,3.0,3.0,1.0,3.0,10890.0,3006.0,2.0,2021-06-28,875000.0,for_sale,2021,6,4,0
single_family,2024,2.0,2.0,2.0,1.0,2.0,6534.0,1567.0,1.0,2018-05-31,416890.0,for_sale,2018,5,0,0
single_family,1995,4.0,4.0,3.0,1.0,4.0,46174.0,5904.0,2.0,2006-09-05,2000000.0,for_sale,2006,9,29,0
land,2003,4.0,0.0,2.0,1.0,2.0,284011.0,2400.0,2.0,2018-05-31,550000.0,for_sale,2018,5,21,0
condo,1972,2.0,1.0,1.0,1.0,2.0,436.0,720.0,1.0,2018-09-04,205000.0,for_sale,2018,9,52,0
townhouse,2010,3.0,3.0,1.0,1.0,2.0,1742.0,2608.0,2.0,2014-07-03,729000.0,for_sale,2014,7,14,0
single_family,2007,7.0,3.0,3.0,1.0,3.0,8712.0,3575.0,2.0,2021-02-19,815000.0,for_sale,2021,2,17,0
single_family,2005,4.0,4.0,3.0,1.0,3.0,23522.0,4428.0,3.0,2018-05-31,1149999.0,for_sale,2018,5,19,0
single_family,2008,5.0,4.0,3.0,1.0,3.0,5663.0,2809.0,3.0,2022-05-31,685000.0,for_sale,2022,5,16,0
single_family,1920,5.0,3.0,2.0,1.0,2.0,17860.0,3386.0,3.0,2020-10-09,515000.0,for_sale,2020,10,104,0
single_family,1970,2.0,2.0,1.0,1.0,2.0,8712.0,3280.0,2.0,2018-05-31,675000.0,for_sale,2018,5,54,0
single_family,2016,7.0,5.0,5.0,1.0,3.0,11761.0,3841.0,1.0,2017-01-03,799900.0,for_sale,2017,1,8,0
land,2003,4.0,0.0,2.0,1.0,2.0,79715.0,2400.0,2.0,2018-05-31,220000.0,for_sale,2018,5,21,0
single_family,1987,3.0,2.0,2.0,1.0,2.0,2178.0,1472.0,1.0,2018-05-31,430000.0,for_sale,2018,5,37,0
land,2003,4.0,0.0,2.0,1.0,2.0,3485.0,2400.0,2.0,2018-05-31,1200000.0,for_sale,2018,5,21,0
land,2003,4.0,0.0,2.0,1.0,2.0,43996.0,2400.0,2.0,2018-05-31,290000.0,for_sale,2018,5,21,0
single_family,2019,6.0,4.0,3.0,1.0,2.0,11326.0,5048.0,3.0,2019-10-30,899000.0,for_sale,2019,10,5,0
single_family,1996,4.0,2.0,2.0,1.0,2.0,6098.0,1888.0,2.0,2018-10-10,699500.0,for_sale,2018,10,28,0
condo,1986,1.0,1.0,1.0,1.0,2.0,13939.0,703.0,1.0,2018-05-31,229000.0,for_sale,2018,5,38,0
single_family,1951,4.0,2.0,2.0,1.0,2.0,13068.0,2104.0,2.0,2019-08-27,315000.0,for_sale,2019,8,73,0
single_family,2004,3.0,2.0,2.0,1.0,2.0,4356.0,2288.0,3.0,2013-05-24,465000.0,for_sale,2013,5,20,0
single_family,1959,3.0,1.0,1.0,1.0,2.0,26572.0,2132.0,2.0,2018-05-31,489900.0,for_sale,2018,5,65,0
single_family,1987,6.0,4.0,1.0,1.0,2.0,13504.0,3308.0,2.0,2018-05-31,629900.0,for_sale,2018,5,37,0
single_family,1958,5.0,4.0,3.0,1.0,2.0,10019.0,2608.0,3.0,2021-06-22,899000.0,for_sale,2021,6,66,0
single_family,1941,3.0,1.0,1.0,1.0,1.0,7405.0,1600.0,3.0,2018-05-31,205000.0,for_sale,2018,5,83,0
single_family,1978,4.0,3.0,2.0,1.0,2.0,12197.0,1650.0,3.0,2018-05-31,325000.0,for_sale,2018,5,46,0
single_family,1999,5.0,4.0,2.0,1.0,3.0,9583.0,4007.0,3.0,2022-05-03,1100000.0,for_sale,2022,5,25,0
single_family,1997,5.0,2.0,1.0,1.0,2.0,53579.0,2016.0,3.0,2018-05-31,349000.0,for_sale,2018,5,27,0
townhouse,1998,4.0,3.0,2.0,1.0,2.0,2614.0,2654.0,2.0,2018-05-31,379800.0,for_sale,2018,5,26,0
townhouse,2004,4.0,3.0,2.0,1.0,1.0,1742.0,2230.0,3.0,2018-05-31,495000.0,for_sale,2018,5,20,0
single_family,2019,6.0,4.0,3.0,1.0,2.0,10019.0,4100.0,3.0,2019-11-12,709900.0,for_sale,2019,11,5,0
land,2003,4.0,0.0,2.0,1.0,2.0,653400.0,2400.0,2.0,2018-05-31,424000.0,for_sale,2018,5,21,0
single_family,2004,5.0,3.0,2.0,1.0,2.0,9148.0,2454.0,2.0,2015-06-22,639000.0,for_sale,2015,6,20,0
single_family,1985,4.0,2.0,1.0,1.0,2.0,9583.0,1878.0,1.0,2021-07-29,534999.0,for_sale,2021,7,39,0
single_family,2021,3.0,2.0,2.0,1.0,2.0,18295.0,3348.0,2.0,2018-05-31,579000.0,for_sale,2018,5,3,0
single_family,2007,6.0,6.0,3.0,1.0,5.0,44431.0,6286.0,3.0,2018-01-10,1850000.0,for_sale,2018,1,17,0
mobile,1976,3.0,2.0,2.0,1.0,2.0,13939.0,910.0,1.0,2018-05-31,89900.0,for_sale,2018,5,48,0
single_family,2005,4.0,2.0,2.0,1.0,2.0,14810.0,1632.0,1.0,2018-05-31,430000.0,for_sale,2018,5,19,0
land,2003,4.0,0.0,2.0,1.0,2.0,17860.0,2400.0,2.0,2018-05-31,165000.0,for_sale,2018,5,21,0
single_family,2022,4.0,2.0,2.0,1.0,3.0,286189.0,2175.0,2.0,2018-05-31,860000.0,for_sale,2018,5,2,0
single_family,2023,5.0,7.0,5.0,2.0,2.0,81457.0,14500.0,3.0,2018-05-31,5500000.0,for_sale,2018,5,1,0
single_family,1945,6.0,3.0,3.0,1.0,2.0,24829.0,3370.0,2.0,2018-05-31,350000.0,for_sale,2018,5,79,0
single_family,2019,3.0,2.0,2.0,1.0,2.0,6098.0,3137.0,2.0,2018-05-31,485000.0,for_sale,2018,5,5,0
mobile,2017,3.0,2.0,1.0,1.0,2.0,13939.0,1120.0,1.0,2018-05-31,79900.0,for_sale,2018,5,7,0
single_family,2010,6.0,3.0,3.0,1.0,2.0,9148.0,3208.0,2.0,2014-05-13,589900.0,for_sale,2014,5,14,0
land,2003,4.0,0.0,2.0,1.0,2.0,10019.0,2400.0,2.0,2018-05-31,159000.0,for_sale,2018,5,21,0
land,2003,4.0,0.0,2.0,1.0,2.0,23087.0,2400.0,2.0,2018-05-31,450000.0,for_sale,2018,5,21,0
single_family,2023,4.0,5.0,4.0,1.0,4.0,33541.0,6474.0,2.0,2018-05-31,3779000.0,for_sale,2018,5,1,0
land,2003,4.0,0.0,2.0,1.0,2.0,15682.0,2400.0,2.0,2018-05-31,277100.0,for_sale,2018,5,21,0
land,2003,4.0,0.0,2.0,1.0,2.0,280962.0,2400.0,2.0,2018-05-31,255000.0,for_sale,2018,5,21,0
land,2003,4.0,0.0,2.0,1.0,2.0,20038.0,2400.0,2.0,2018-05-31,160896.0,for_sale,2018,5,21,0
single_family,1978,4.0,4.0,2.0,1.0,2.0,21780.0,5573.0,2.0,2018-05-31,895000.0,for_sale,2018,5,46,0
single_family,2017,4.0,3.0,3.0,1.0,3.0,13068.0,2513.0,2.0,2018-05-31,689000.0,for_sale,2018,5,7,0
single_family,2010,4.0,4.0,3.0,1.0,2.0,4356.0,2665.0,3.0,2013-07-12,575000.0,for_sale,2013,7,14,0
single_family,2001,5.0,3.0,3.0,1.0,2.0,4792.0,3157.0,2.0,2014-02-28,619900.0,for_sale,2014,2,23,0
single_family,1986,3.0,2.0,1.0,1.0,2.0,21780.0,2217.0,2.0,2018-05-31,399999.0,for_sale,2018,5,38,0
single_family,1986,5.0,4.0,3.0,1.0,4.0,33106.0,4122.0,2.0,2018-05-31,900000.0,for_sale,2018,5,38,0
single_family,1979,3.0,1.0,1.0,1.0,2.0,47916.0,970.0,2.0,2018-05-31,449000.0,for_sale,2018,5,45,0
single_family,2023,3.0,3.0,2.0,1.0,3.0,3920.0,2492.0,1.0,2023-06-21,650000.0,for_sale,2023,6,1,0
single_family,2023,5.0,6.0,5.0,1.0,6.0,10454.0,9000.0,4.0,2021-05-26,3900000.0,for_sale,2021,5,1,0
mobile,1994,2.0,2.0,2.0,1.0,2.0,13939.0,1020.0,1.0,2018-05-31,128900.0,for_sale,2018,5,30,0
condo,1973,4.0,3.0,1.0,1.0,2.0,3485.0,2958.0,2.0,2009-11-05,400000.0,for_sale,2009,11,51,0
land,2003,4.0,0.0,2.0,1.0,2.0,871200.0,2400.0,2.0,2018-05-31,22000.0,for_sale,2018,5,21,0
townhouse,1908,4.0,2.0,1.0,1.0,2.0,5663.0,2904.0,3.0,2018-05-31,692000.0,for_sale,2018,5,116,0
single_family,1957,5.0,2.0,1.0,1.0,2.0,6534.0,1872.0,2.0,2018-05-31,400000.0,for_sale,2018,5,67,0
single_family,2024,3.0,2.0,1.0,1.0,2.0,11326.0,1700.0,1.0,2018-05-31,460000.0,for_sale,2018,5,0,0
single_family,2009,4.0,2.0,2.0,1.0,2.0,218236.0,2702.0,2.0,2020-07-22,800000.0,for_sale,2020,7,15,0
land,2003,4.0,0.0,2.0,1.0,2.0,1026274.0,2400.0,2.0,2018-05-31,175000.0,for_sale,2018,5,21,0
single_family,2022,3.0,2.0,2.0,1.0,2.0,22216.0,1564.0,1.0,2018-05-31,395000.0,for_sale,2018,5,2,0
single_family,2017,4.0,4.0,4.0,1.0,3.0,10890.0,2858.0,1.0,2017-01-30,950000.0,for_sale,2017,1,7,0
single_family,2022,4.0,3.0,3.0,1.0,3.0,102366.0,2166.0,1.0,2018-05-31,729900.0,for_sale,2018,5,2,0
land,2003,4.0,0.0,2.0,1.0,2.0,436036.0,2400.0,2.0,2018-05-31,800000.0,for_sale,2018,5,21,0
single_family,2023,5.0,3.0,3.0,1.0,3.0,7841.0,3204.0,2.0,2018-05-31,715000.0,for_sale,2018,5,1,0
single_family,2014,4.0,6.0,4.0,2.0,2.0,6969600.0,4689.0,1.0,2018-05-31,9150000.0,for_sale,2018,5,10,0
land,2003,4.0,0.0,2.0,1.0,2.0,23522.0,2400.0,2.0,2018-05-31,57000.0,for_sale,2018,5,21,0
single_family,1984,3.0,2.0,2.0,1.0,1.0,4792.0,1318.0,3.0,2015-10-30,424900.0,for_sale,2015,10,40,0
single_family,2009,4.0,2.0,2.0,1.0,2.0,43124.0,2039.0,1.0,2018-05-31,455000.0,for_sale,2018,5,15,0
single_family,2018,5.0,2.0,1.0,1.0,2.0,10019.0,3085.0,2.0,2018-11-06,599000.0,for_sale,2018,11,6,0
single_family,2020,3.0,2.0,2.0,1.0,2.0,5227.0,1585.0,1.0,2021-11-04,550000.0,for_sale,2021,11,4,0
single_family,1953,6.0,4.0,2.0,1.0,2.0,10454.0,3499.0,2.0,2021-07-09,935000.0,for_sale,2021,7,71,0
land,2003,4.0,0.0,2.0,1.0,2.0,3963960.0,2400.0,2.0,2018-05-31,69900.0,for_sale,2018,5,21,0
single_family,2007,3.0,3.0,2.0,1.0,2.0,2614.0,1435.0,2.0,2015-03-10,400000.0,for_sale,2015,3,17,0
mobile,1978,3.0,2.0,1.0,1.0,2.0,13939.0,1389.0,1.0,2018-05-31,80000.0,for_sale,2018,5,46,0
single_family,2023,5.0,4.0,3.0,1.0,3.0,35284.0,5067.0,2.0,2022-03-15,1399999.0,for_sale,2022,3,1,0
single_family,2012,4.0,3.0,2.0,1.0,4.0,13939.0,4386.0,3.0,2012-02-16,698900.0,for_sale,2012,2,12,0
single_family,1910,3.0,1.0,1.0,1.0,2.0,91040.0,1567.0,3.0,2018-05-31,380000.0,for_sale,2018,5,114,0
single_family,1998,3.0,2.0,2.0,1.0,2.0,8276.0,1381.0,1.0,2004-09-29,435000.0,for_sale,2004,9,26,0
single_family,1999,5.0,2.0,2.0,1.0,2.0,217800.0,1728.0,2.0,2018-05-31,345000.0,for_sale,2018,5,25,0
single_family,2024,3.0,2.0,2.0,1.0,2.0,10454.0,1269.0,1.0,2018-05-31,368000.0,for_sale,2018,5,0,0
single_family,2016,5.0,4.0,3.0,1.0,4.0,27443.0,5049.0,2.0,2017-01-20,1200000.0,for_sale,2017,1,8,0
land,2003,4.0,0.0,2.0,1.0,2.0,157252.0,2400.0,2.0,2018-05-31,150000.0,for_sale,2018,5,21,0
mobile,1977,4.0,2.0,2.0,1.0,2.0,220849.0,1680.0,1.0,2018-05-31,275000.0,for_sale,2018,5,47,0
single_family,2004,8.0,4.0,4.0,1.0,2.0,12197.0,4331.0,3.0,2004-08-03,995000.0,for_sale,2004,8,20,0
single_family,1996,3.0,2.0,2.0,1.0,2.0,11761.0,1105.0,1.0,2018-06-26,430000.0,for_sale,2018,6,28,0
single_family,2013,6.0,4.0,3.0,1.0,3.0,10890.0,3074.0,3.0,2018-06-01,635000.0,for_sale,2018,6,11,0
land,2003,4.0,0.0,2.0,1.0,2.0,10890.0,2400.0,2.0,2018-05-31,94500.0,for_sale,2018,5,21,0
single_family,2020,7.0,6.0,6.0,1.0,6.0,21780.0,5491.0,2.0,2018-05-31,2200000.0,for_sale,2018,5,4,0
land,2003,4.0,0.0,2.0,1.0,2.0,217364.0,2400.0,2.0,2018-05-31,25000.0,for_sale,2018,5,21,0
land,2003,4.0,0.0,2.0,1.0,2.0,217800.0,2400.0,2.0,2018-05-31,79700.0,for_sale,2018,5,21,0
single_family,1978,4.0,2.0,1.0,1.0,2.0,10019.0,1950.0,2.0,2022-12-02,500000.0,for_sale,2022,12,46,0
single_family,2004,4.0,4.0,3.0,1.0,6.0,13068.0,5395.0,3.0,2013-12-09,1150000.0,for_sale,2013,12,20,0
land,2003,4.0,0.0,2.0,1.0,2.0,15246.0,2400.0,2.0,2018-05-31,272725.0,for_sale,2018,5,21,0
single_family,2021,3.0,3.0,2.0,1.0,2.0,4356.0,1729.0,2.0,2018-05-31,500000.0,for_sale,2018,5,3,0
land,2003,4.0,0.0,2.0,1.0,2.0,17424.0,2400.0,2.0,2018-05-31,300250.0,for_sale,2018,5,21,0
townhouse,1995,2.0,1.0,1.0,1.0,1.0,1307.0,997.0,1.0,2019-05-16,269000.0,for_sale,2019,5,29,0
single_family,2022,4.0,3.0,3.0,1.0,3.0,10454.0,2485.0,1.0,2018-05-31,889000.0,for_sale,2018,5,2,0
single_family,2021,5.0,5.0,4.0,1.0,3.0,22651.0,3860.0,2.0,2018-05-31,1125000.0,for_sale,2018,5,3,0
single_family,2001,3.0,2.0,1.0,1.0,2.0,7405.0,2646.0,2.0,2013-11-01,650000.0,for_sale,2013,11,23,0
land,2003,4.0,0.0,2.0,1.0,2.0,17860.0,2400.0,2.0,2018-05-31,295400.0,for_sale,2018,5,21,0
single_family,2014,5.0,3.0,1.0,1.0,2.0,339768.0,2944.0,2.0,2018-05-31,650000.0,for_sale,2018,5,10,0
single_family,2024,6.0,8.0,6.0,2.0,4.0,107158.0,8034.0,3.0,2018-05-31,3392000.0,for_sale,2018,5,0,0
land,2003,4.0,0.0,2.0,1.0,2.0,19602.0,2400.0,2.0,2019-07-31,949000.0,for_sale,2019,7,21,0
mobile,1997,3.0,2.0,1.0,1.0,2.0,13939.0,1375.0,1.0,2018-05-31,150000.0,for_sale,2018,5,27,0
land,2003,4.0,0.0,2.0,1.0,2.0,40075.0,2400.0,2.0,2018-05-31,1159000.0,for_sale,2018,5,21,0
land,2003,4.0,0.0,2.0,1.0,2.0,3484800.0,2400.0,2.0,2018-05-31,129000.0,for_sale,2018,5,21,0
single_family,1948,3.0,2.0,1.0,1.0,2.0,740520.0,3388.0,2.0,2018-05-31,700000.0,for_sale,2018,5,76,0
single_family,1914,2.0,1.0,1.0,1.0,2.0,14810.0,928.0,2.0,2018-05-31,250000.0,for_sale,2018,5,110,0
single_family,2015,3.0,4.0,4.0,1.0,4.0,21780.0,4040.0,1.0,2018-05-31,2395000.0,for_sale,2018,5,9,0
farm,2003,4.0,0.0,2.0,1.0,2.0,43560.0,2400.0,2.0,2018-05-31,119000.0,for_sale,2018,5,21,0
single_family,2019,3.0,3.0,2.0,1.0,2.0,4356.0,1596.0,2.0,2019-09-24,450000.0,for_sale,2019,9,5,0
mobile,2002,3.0,3.0,2.0,1.0,2.0,260924.0,1904.0,1.0,2018-05-31,539000.0,for_sale,2018,5,22,0
townhouse,2016,3.0,3.0,2.0,1.0,2.0,6098.0,2117.0,2.0,2016-03-16,540000.0,for_sale,2016,3,8,0
single_family,2002,3.0,2.0,2.0,1.0,2.0,43560.0,1872.0,1.0,2010-12-27,569000.0,for_sale,2010,12,22,0
single_family,2021,6.0,6.0,6.0,1.0,6.0,120226.0,3945.0,1.0,2018-05-31,1575000.0,for_sale,2018,5,3,0
single_family,1946,5.0,4.0,3.0,1.0,2.0,7405.0,2304.0,3.0,2005-09-30,529900.0,for_sale,2005,9,78,0
land,2003,4.0,0.0,2.0,1.0,2.0,78844.0,2400.0,2.0,2021-04-28,155000.0,for_sale,2021,4,21,0
single_family,1994,5.0,3.0,3.0,1.0,6.0,65340.0,3612.0,2.0,2006-07-31,897000.0,for_sale,2006,7,30,0
townhouse,1997,2.0,2.0,2.0,1.0,2.0,2178.0,1471.0,1.0,2018-05-31,379900.0,for_sale,2018,5,27,0
single_family,2015,5.0,4.0,3.0,1.0,3.0,30056.0,5134.0,3.0,2015-06-19,900000.0,for_sale,2015,6,9,0
single_family,2024,5.0,5.0,3.0,1.0,3.0,6970.0,5009.0,4.0,2018-05-31,1650000.0,for_sale,2018,5,0,0
single_family,2017,4.0,2.0,2.0,1.0,2.0,7841.0,1786.0,1.0,2018-05-31,440000.0,for_sale,2018,5,7,0
single_family,2019,3.0,2.0,2.0,1.0,2.0,10890.0,2794.0,2.0,2020-01-09,475000.0,for_sale,2020,1,5,0
single_family,1933,2.0,1.0,1.0,1.0,2.0,6534.0,1690.0,2.0,2018-05-31,359500.0,for_sale,2018,5,91,0
mobile,1972,2.0,1.0,1.0,1.0,2.0,13939.0,924.0,1.0,2018-05-31,46500.0,for_sale,2018,5,52,0
mobile,1973,2.0,2.0,2.0,1.0,2.0,13939.0,875.0,1.0,2018-05-31,60000.0,for_sale,2018,5,51,0
single_family,2015,3.0,2.0,2.0,1.0,5.0,24829.0,3200.0,2.0,2015-05-22,660000.0,for_sale,2015,5,9,0
single_family,1998,6.0,3.0,3.0,1.0,2.0,9583.0,2993.0,2.0,2017-03-29,649999.0,for_sale,2017,3,26,0
single_family,2015,6.0,4.0,3.0,1.0,3.0,10454.0,4045.0,2.0,2015-06-01,910000.0,for_sale,2015,6,9,0
condo,1979,4.0,3.0,2.0,1.0,2.0,436.0,2135.0,3.0,2021-09-30,465000.0,for_sale,2021,9,45,0
single_family,2023,3.0,3.0,2.0,1.0,3.0,87991.0,2500.0,1.0,2018-05-31,875000.0,for_sale,2018,5,1,0
land,2003,4.0,0.0,2.0,1.0,2.0,155509.0,2400.0,2.0,2022-05-20,132000.0,for_sale,2022,5,21,0
single_family,2023,3.0,4.0,4.0,1.0,3.0,13068.0,3248.0,2.0,2018-05-31,899999.0,for_sale,2018,5,1,0
mobile,1977,2.0,1.0,1.0,1.0,2.0,13939.0,728.0,1.0,2018-05-31,41900.0,for_sale,2018,5,47,0
single_family,2009,2.0,2.0,1.0,1.0,2.0,3049.0,1412.0,1.0,2009-09-02,429499.0,for_sale,2009,9,15,0
single_family,1949,1.0,1.0,1.0,1.0,2.0,20909.0,550.0,1.0,2022-12-10,280000.0,for_sale,2022,12,75,0
land,2003,4.0,0.0,2.0,1.0,2.0,41818.0,2400.0,2.0,2018-05-31,29000.0,for_sale,2018,5,21,0
townhouse,2021,5.0,45.0,45.0,1.0,2.0,5663.0,2741.0,2.0,2018-05-31,999000.0,for_sale,2018,5,3,0
single_family,2024,5.0,4.0,2.0,1.0,3.0,15246.0,4500.0,3.0,2018-05-31,914900.0,for_sale,2018,5,0,0
single_family,2020,5.0,3.0,2.0,1.0,4.0,14810.0,2910.0,2.0,2020-12-14,759000.0,for_sale,2020,12,4,0
single_family,1910,4.0,3.0,2.0,1.0,2.0,10890.0,3204.0,2.0,2018-05-31,685000.0,for_sale,2018,5,114,0
land,2003,4.0,0.0,2.0,1.0,2.0,64904.0,2400.0,2.0,2018-05-31,285000.0,for_sale,2018,5,21,0
land,2003,4.0,0.0,2.0,1.0,2.0,11761.0,2400.0,2.0,2018-05-31,44900.0,for_sale,2018,5,21,0
single_family,2004,6.0,5.0,4.0,1.0,3.0,32234.0,5428.0,3.0,2012-08-09,999900.0,for_sale,2012,8,20,0
single_family,1992,4.0,3.0,3.0,1.0,2.0,5227.0,1597.0,2.0,2018-05-31,550000.0,for_sale,2018,5,32,0
mobile,2021,3.0,2.0,2.0,1.0,2.0,61420.0,2006.0,1.0,2018-05-31,626500.0,for_sale,2018,5,3,0
single_family,2017,5.0,3.0,3.0,1.0,3.0,131987.0,3907.0,2.0,2002-04-08,1100000.0,for_sale,2002,4,7,0
single_family,2013,4.0,4.0,4.0,1.0,3.0,10019.0,2615.0,1.0,2018-05-31,1545000.0,for_sale,2018,5,11,0
single_family,2010,6.0,13.0,13.0,1.0,8.0,6795360.0,2400.0,2.0,2018-05-31,15500000.0,for_sale,2018,5,14,0
single_family,1980,5.0,2.0,2.0,1.0,2.0,10019.0,2348.0,2.0,2018-05-31,390000.0,for_sale,2018,5,44,0
townhouse,1978,3.0,3.0,1.0,1.0,2.0,436.0,1440.0,2.0,2020-09-15,369900.0,for_sale,2020,9,46,0
single_family,1996,6.0,4.0,3.0,1.0,2.0,48352.0,3427.0,2.0,2021-05-28,799999.0,for_sale,2021,5,28,0
condo,2000,3.0,4.0,3.0,1.0,1.0,13939.0,2994.0,2.0,2018-05-31,895000.0,for_sale,2018,5,24,0
single_family,2015,5.0,3.0,3.0,1.0,2.0,10019.0,1810.0,3.0,2018-06-22,469000.0,for_sale,2018,6,9,0
townhouse,2020,3.0,2.0,1.0,1.0,2.0,436.0,1280.0,2.0,2021-02-03,260000.0,for_sale,2021,2,4,0
single_family,2003,3.0,0.0,2.0,1.0,2.0,784080.0,2400.0,2.0,2018-05-31,895000.0,for_sale,2018,5,21,0
single_family,2023,6.0,4.0,2.0,1.0,1.0,29621.0,3260.0,1.0,2018-05-31,1990000.0,for_sale,2018,5,1,0
single_family,1993,3.0,4.0,4.0,1.0,4.0,871200.0,3650.0,3.0,2017-02-06,949000.0,for_sale,2017,2,31,0
single_family,2007,4.0,6.0,6.0,1.0,3.0,22651.0,6100.0,1.0,2018-05-31,4465000.0,for_sale,2018,5,17,0
land,2003,4.0,0.0,2.0,1.0,2.0,1742400.0,2400.0,2.0,2017-09-22,1499000.0,for_sale,2017,9,21,0
single_family,2022,7.0,5.0,4.0,1.0,3.0,12197.0,5502.0,3.0,2018-05-31,1250000.0,for_sale,2018,5,2,0
single_family,2017,5.0,4.0,3.0,1.0,2.0,3920.0,3295.0,3.0,2018-01-02,645000.0,for_sale,2018,1,7,0
single_family,2019,4.0,3.0,2.0,1.0,3.0,10454.0,3353.0,3.0,2019-11-05,629900.0,for_sale,2019,11,5,0
single_family,2024,3.0,3.0,2.0,1.0,2.0,35284.0,3402.0,1.0,2018-05-31,865000.0,for_sale,2018,5,0,0
single_family,2023,3.0,2.0,2.0,1.0,3.0,20038.0,1670.0,1.0,2018-05-31,499900.0,for_sale,2018,5,1,0
single_family,1997,3.0,2.0,2.0,1.0,2.0,7841.0,1545.0,1.0,2020-10-07,465000.0,for_sale,2020,10,27,0
mobile,1998,3.0,2.0,1.0,1.0,2.0,13068.0,1392.0,1.0,2018-05-31,415000.0,for_sale,2018,5,26,0
townhouse,2020,4.0,4.0,2.0,1.0,2.0,1742.0,2706.0,3.0,2018-05-31,430000.0,for_sale,2018,5,4,0
single_family,2024,4.0,3.0,2.0,1.0,3.0,6098.0,3632.0,3.0,2018-05-31,718150.0,for_sale,2018,5,0,0
single_family,2024,3.0,3.0,2.0,1.0,2.0,119790.0,1712.0,1.0,2018-05-31,420000.0,for_sale,2018,5,0,0
single_family,1985,4.0,3.0,2.0,1.0,2.0,5227.0,2275.0,2.0,2015-05-29,549900.0,for_sale,2015,5,39,0
single_family,1998,5.0,4.0,3.0,1.0,3.0,22216.0,6197.0,3.0,2018-05-16,1585000.0,for_sale,2018,5,26,0
single_family,2004,7.0,4.0,4.0,1.0,3.0,17860.0,5900.0,3.0,2004-04-02,1039000.0,for_sale,2004,4,20,0
land,2003,4.0,0.0,2.0,1.0,2.0,871200.0,2400.0,2.0,2018-05-31,320000.0,for_sale,2018,5,21,0
single_family,1960,4.0,3.0,1.0,1.0,2.0,13504.0,3256.0,2.0,1998-09-21,1250000.0,for_sale,1998,9,64,0
land,2003,4.0,0.0,2.0,1.0,2.0,43560.0,2400.0,2.0,2018-05-31,89000.0,for_sale,2018,5,21,0
single_family,2014,6.0,4.0,3.0,1.0,2.0,8712.0,3526.0,3.0,2018-05-31,589000.0,for_sale,2018,5,10,0
single_family,1978,7.0,3.0,1.0,1.0,2.0,9148.0,3238.0,2.0,2023-02-24,759000.0,for_sale,2023,2,46,0
single_family,2017,7.0,4.0,3.0,1.0,4.0,15246.0,4362.0,3.0,2018-05-31,799990.0,for_sale,2018,5,7,0
single_family,2008,4.0,3.0,1.0,1.0,2.0,20473.0,1800.0,1.0,2018-05-31,595000.0,for_sale,2018,5,16,0
single_family,1910,4.0,2.0,1.0,1.0,6.0,53143.0,3043.0,3.0,2018-05-31,895000.0,for_sale,2018,5,114,0
single_family,1978,5.0,3.0,3.0,1.0,2.0,12632.0,2900.0,2.0,2018-05-31,584900.0,for_sale,2018,5,46,0
